round 4 secondBrain21 60 64 Resource3
round 6 secondBrain86 270 276 Resource3
round 1 secondBrain55 158 162 Resource3
round 3 secondBrain119 338 350 Resource3
round 5 secondBrain21 64 76 Resource3
round 4 secondBrain98 286 297 Resource3
round 2 secondBrain64 169 173 Resource3
round 5 secondBrain149 435 441 Resource3
round 4 secondBrain134 369 375 Resource3
round 0 secondBrain67 173 177 Resource3
round 0 secondBrain37 76 85 Resource3
round 2 secondBrain0 11 15 Resource3
round 2 secondBrain19 56 60 Resource3
round 6 secondBrain75 229 233 Resource3
round 2 secondBrain5 15 19 Resource3
round 0 secondBrain12 19 25 Resource3
round 4 secondBrain135 384 390 Resource3
round 1 secondBrain38 85 96 Resource3
round 1 secondBrain49 129 138 Resource3
round 5 secondBrain39 114 118 Resource3
round 3 secondBrain61 177 185 Resource3
round 4 secondBrain85 254 261 Resource3
round 2 secondBrain84 239 245 Resource3
round 0 secondBrain19 25 45 Resource3
round 3 secondBrain106 311 315 Resource3
round 0 secondBrain134 350 356 Resource3
round 0 secondBrain118 315 334 Resource3
round 5 secondBrain29 98 113 Resource3
round 1 secondBrain70 190 194 Resource3
round 2 secondBrain150 422 426 Resource3
round 4 secondBrain51 167 171 Resource3
round 0 secondBrain58 156 169 Resource3
round 3 secondBrain4 23 31 Resource0
round 1 secondBrain19 51 58 Resource0
round 4 secondBrain96 282 286 Resource0
round 2 secondBrain2 13 19 Resource0
round 4 secondBrain46 123 133 Resource0
round 5 secondBrain40 133 140 Resource0
round 4 secondBrain86 259 263 Resource0
round 3 secondBrain113 324 329 Resource0
round 1 secondBrain154 433 437 Resource0
round 1 secondBrain37 85 97 Resource0
round 2 secondBrain110 310 315 Resource0
round 3 secondBrain125 345 350 Resource0
round 5 secondBrain26 93 97 Resource0
round 2 secondBrain1 8 13 Resource0
round 2 secondBrain31 70 74 Resource0
round 2 secondBrain91 253 258 Resource0
round 3 secondBrain55 168 172 Resource0
round 1 secondBrain78 216 223 Resource0
round 3 secondBrain50 144 151 Resource0
round 2 secondBrain39 104 110 Resource0
round 4 secondBrain157 439 448 Resource0
round 5 secondBrain7 36 51 Resource0
round 4 secondBrain40 126 133 Resource0
round 2 secondBrain118 338 345 Resource0
round 2 secondBrain146 386 397 Resource0
round 1 secondBrain95 270 278 Resource0
round 2 secondBrain63 186 192 Resource0
round 4 secondBrain37 114 119 Resource0
round 3 secondBrain129 372 376 Resource0
round 1 secondBrain76 192 201 Resource0
round 2 secondBrain41 103 113 Resource0
round 2 secondBrain136 380 386 Resource0
round 1 secondBrain83 223 229 Resource0
round 1 secondBrain128 358 362 Resource0
round 3 secondBrain84 243 248 Resource0
round 5 secondBrain98 294 298 Resource0
round 6 secondBrain9 58 64 Resource0
round 4 secondBrain147 426 433 Resource0
round 3 secondBrain51 154 167 Resource1
round 2 secondBrain73 209 217 Resource1
round 2 secondBrain50 139 144 Resource1
round 2 secondBrain129 363 372 Resource1
round 0 secondBrain6 7 12 Resource1
round 4 secondBrain69 202 206 Resource1
round 5 secondBrain93 277 281 Resource1
round 2 secondBrain21 45 49 Resource1
round 0 secondBrain0 0 7 Resource1
round 3 secondBrain135 379 384 Resource1
round 3 secondBrain8 16 26 Resource1
round 4 secondBrain80 244 251 Resource1
round 0 secondBrain20 26 37 Resource1
round 2 secondBrain108 313 322 Resource1
round 3 secondBrain118 345 351 Resource1
round 4 secondBrain36 108 112 Resource1
round 3 secondBrain69 198 202 Resource1
round 4 secondBrain66 204 212 Resource1
round 3 secondBrain89 260 266 Resource1
round 0 secondBrain63 173 178 Resource1
round 2 secondBrain147 413 422 Resource1
round 6 secondBrain76 223 230 Resource1
round 5 secondBrain144 429 433 Resource1
round 4 secondBrain122 355 360 Resource1
round 3 secondBrain100 289 294 Resource1
round 3 secondBrain104 297 307 Resource1
round 4 secondBrain112 323 327 Resource1
round 2 secondBrain8 12 16 Resource1
round 6 secondBrain87 253 260 Resource1
round 4 secondBrain25 74 87 Resource1
round 2 secondBrain37 97 106 Resource1
round 3 secondBrain41 113 119 Resource1
round 2 secondBrain59 169 173 Resource1
round 4 secondBrain104 307 312 Resource1
round 2 secondBrain158 438 443 Resource1
round 2 secondBrain22 49 60 Resource1
round 4 secondBrain53 144 154 Resource1
round 2 secondBrain140 384 390 Resource1
